,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,15.377970471111105,57.58705247111106,33.5925131377777,-106.44228219555553,-10.221946195555594,-108.55149886222218,101.21881447111107,49.23490780444438,106.21727780444438,85.70701647111103,-97.27107952888886,-99.51067752888885,4.390353137777762,49.98079180444442,-104.74372619555554,-95.15886619555552,-102.15863152888886,1.8326851377777438,-104.82291752888888,115.38316047111105,52.741282471111084,73.95629713777777,-94.61483219555551,-7.2711995288889115,6.5103138044444275,-90.70727219555552,-9.346028862222251,-103.99950819555555,98.30677913777771,118.25467647111107,-101.74939886222218,-110.03037819555554,43.82230713777772,-4.212306195555593,-45.02582619555556,-13.520113528888919,-5.244902862222272,-85.81267486222221,15.22540047111106,53.14214713777771,19.873540471111085,29.001246471111067,94.06196713777771,124.221544471111,2.2593104711110863,-107.67622352888887,115.64175980444438,-25.318597528888912,-100.88955952888887,-90.76821352888886,5.933253804444418,42.94040580444444,-109.6755488622222,117.85139780444439,-95.92748752888888,101.86678247111105,94.06386447111106,144.09862913777766,24.50593580444441,-13.833860195555571,56.42377180444437,68.09591313777773,-105.39970019555552,-89.83235286222221,2.316732471111091,16.443447137777767,64.15687513777772,-104.74372619555554,-116.80835152888885,-104.03330619555553,164.54169980444436,168.4581598044443,4.823442471111083,-105.71656219555554,-104.40329019555553,-100.98362286222219,-107.35686152888886,45.92502447111107,-103.6677648622222,25.57739047111108,89.40328047111109,-42.008988195555574,35.838668471111085,76.39466447111106,62.07225047111106,-39.423266195555584,45.42672913777776,116.2767618044444,-89.88532952888885,49.827363137777745,-100.40094352888886,-109.67436486222219,87.16470580444442,20.682124471111052,32.456320471111056,120.46216980444433,-42.438776195555576,50.32446180444439,-23.925173528888912,44.99383247111108,45.62319247111103,31.10222180444441,73.2294878044444,103.86728447111106,33.45334180444441,-92.49149552888888,-105.26569752888886,113.04158647111105,-107.82693152888886,-116.53269886222219,-10.272217528888907,-104.88092752888886,20.227145137777743,-101.29267619555553,-6.257401528888919,-103.36521752888886,154.885184471111,49.468930471111044,78.02898247111108,38.92438047111107,49.23490780444438,-99.73276486222221,46.865769804444405,45.11756380444439,-104.45395419555554,-100.59022952888887,14.107170471111083,-98.9323348622222,30.720131137777734,85.70249380444439,-103.80616152888885,88.61209913777772,154.32739180444437,-108.18097019555552,-104.74372619555554,-100.46636419555553,-102.27179152888887,34.015664471111094,78.65203713777774,-18.75130952888892,148.91235113777773,89.10256980444436,17.028523804444397,36.35749313777773,44.747163137777754,-94.81823686222222,3.045289137777757,87.04219447111109,179.5394238044444,-101.72810419555552
1,57.58705247111106,515.0653344711111,323.39829513777744,-770.9428001955557,-46.8160641955557,-768.1057168622223,642.609096471111,220.25318980444408,680.1826598044444,632.622398471111,-633.433597528889,-632.621895528889,-11.64096486222234,283.0313738044443,-712.1794441955558,-651.6953841955558,-675.379049528889,-42.37133286222247,-695.553735528889,921.7062424711111,269.77986447111095,484.51057913777777,-476.0478501955556,-136.16521752888903,-169.89020419555567,-638.4100901955557,-151.16564686222242,-761.2076261955557,835.0826611377778,792.9256584711109,-597.7179168622223,-730.3504961955557,158.31528913777754,-57.292824195555774,-422.8738441955559,-140.60903152888915,-39.69262086222252,-563.2496928622223,141.50098247111092,325.63012913777754,39.74852247111087,193.50752847111082,658.8009491377776,1004.7750264711107,-55.828507528889126,-749.3403415288891,860.4053418044443,-191.02041552888903,-603.3408775288889,-478.58703152888904,-14.19716419555571,134.52238780444432,-827.0915668622224,675.966979804444,-590.713105528889,580.8426644711108,676.0406464711109,1137.9750111377778,187.3345178044442,-159.68807819555576,383.4052538044441,443.4109951377778,-697.1854181955557,-617.8432708622225,-52.91348552888913,-13.423570862222315,256.9648571377774,-712.1794441955558,-810.118469528889,-653.6270241955557,1364.5455818044445,1317.4585418044446,42.57972447111086,-607.2262801955557,-758.0706081955558,-724.4325408622221,-817.848879528889,272.075306471111,-741.6838828622225,140.84447247111095,495.001562471111,-410.38310619555585,279.8764504711111,496.42004647111077,480.23573247111096,-395.6572841955558,220.32981113777768,731.6754438044443,-530.7834475288889,315.0608451377777,-696.819061528889,-818.4807828622223,514.4232878044445,137.77670647111094,189.62820247111094,982.1651518044442,-425.79979419555576,500.67284380444426,-215.84739152888903,310.76011447111085,426.73667447111075,207.05890380444427,479.2636698044443,706.0419664711111,330.18872380444435,-650.8051135288891,-727.887415528889,774.973168471111,-837.8030495288891,-873.0987168622224,-209.73473552888908,-681.085445528889,198.06862713777772,-632.8031941955555,-69.7839195288891,-554.547735528889,1227.0074664711105,352.2969124711108,522.5792644711112,280.05826247111094,220.25318980444408,-679.8060828622224,406.0812518044444,261.03424580444425,-667.4133721955558,-711.3294475288891,39.88635247111096,-620.8068528622223,292.21321313777753,536.2919758044444,-606.809479528889,542.3815811377777,1262.2295738044447,-538.4210881955557,-712.1794441955558,-583.7220821955555,-663.3022095288892,188.07124647111092,544.4030191377777,-191.9898275288891,1038.5937331377777,613.9572518044442,142.0220058044442,296.9909751377776,231.75944513777765,-566.4898548622223,-54.405228862222344,565.3748764711111,1391.2616058044446,-656.7423221955557
2,33.5925131377777,323.39829513777744,210.35325580444396,-473.8566395288885,-5.133103528888951,-472.011556195555,385.73475713777725,132.08485047111074,403.8993204711105,402.3354591377772,-398.3266368622219,-398.4109348622219,-5.138104195555639,168.84993447111077,-433.25328352888846,-404.1752235288885,-416.53178886222184,-21.926772195555674,-427.50997486222184,569.7268031377771,159.00642513777748,292.6110398044441,-313.37128952888867,-75.59515686222223,-107.70284352888883,-400.39112952888854,-81.07598619555556,-465.9445655288885,525.7260218044438,474.1727191377771,-379.67485619555515,-447.86393552888853,95.2427498044442,-24.671863528888988,-253.39538352888874,-74.23217086222228,-12.097160195555727,-355.9775321955553,107.52424313777753,205.9581898044441,20.469983137777586,121.39318913777743,400.93360980444385,630.041187137777,-28.917146862222335,-455.2797808622218,528.6507024711103,-105.4654548622222,-376.3971168622218,-300.39367086222194,-6.47510352888898,73.50484847111095,-506.2371061955551,390.12744047111045,-365.16624486222184,331.7255251377771,410.0847071377773,702.0899718044435,125.8910784711108,-97.62911752888891,248.1365144711106,275.3578558044441,-433.58095752888846,-382.12031019555525,-33.26682486222235,-13.820110195555614,142.38411780444403,-433.25328352888846,-505.8099088622218,-402.58606352888853,830.2460424711102,823.8871024711101,33.62118513777759,-374.8281195288885,-470.45324752888854,-444.26328019555507,-498.7235188622218,167.34746713777747,-452.8897221955552,88.16693313777755,280.38372313777734,-240.9676455288887,170.72391113777758,304.7911071377772,298.1591931377774,-226.5568235288887,124.05987180444421,428.3264044711105,-337.2747868622219,197.04540580444413,-430.2705008622218,-504.10672219555505,298.88834847111076,102.6521671377776,133.27516313777755,617.1978124711103,-252.8748335288887,314.8997044711106,-118.26843086222215,184.8086751377774,276.7412351377772,132.02986447111084,284.6266304711107,421.7809271377772,208.59458447111086,-401.1234528622219,-442.7697548622218,464.1089291377771,-503.0124888622217,-534.402956195555,-128.81527486222217,-423.9352848622218,130.57708780444426,-391.2477335288885,-34.5188588622223,-355.7292748622219,761.2200271377765,224.1198731377773,317.2427251377774,185.8132231377775,132.08485047111074,-412.0243221955552,253.87821247111074,165.07250647111078,-413.3103115288885,-434.0792868622218,29.226113137777645,-389.54599219555524,186.50857380444407,326.13253647111065,-385.31701886222186,327.68854180444396,792.1125344711102,-341.26252752888854,-433.25328352888846,-363.88262152888854,-412.03214886222185,104.33970713777752,334.023579804444,-105.0335668622222,614.3391938044435,367.1650124711105,94.20086647111087,191.30843580444406,136.35440580444416,-346.93539419555526,-24.909568195555604,337.7951371377774,839.33336647111,-404.62136152888854
3,-106.44228219555553,-770.9428001955557,-473.8566395288885,1260.7346651377786,82.82500113777795,1265.4821484711115,-1121.7743381955559,-455.98424486222183,-1161.5582748622223,-1072.5877361955559,1088.574567804445,1094.4634698044454,4.4124004711112805,-502.8543608622222,1190.2604211377784,1098.1440811377786,1145.3351158044452,45.92843247111148,1175.897629804445,-1471.1794921955561,-510.8226701955555,-817.7440555288892,916.7660151377784,174.28774780444473,134.826461137778,1072.0052751377784,192.5777184711114,1240.8706391377787,-1312.1018735288892,-1340.1468761955562,1068.0579484711118,1231.0009691377786,-372.1268455288887,82.65224113777812,648.7063211377783,205.29193380444485,65.00444447111155,972.4153724711117,-222.86365219555546,-580.2953055288889,-118.71761219555528,-317.95910619555525,-1091.831585528889,-1623.5384081955558,51.36135780444475,1239.8402238044453,-1408.3236928622223,318.53744980444475,1066.282487804445,900.383133804445,-0.5201988622220082,-328.5962468622222,1330.8393984711117,-1221.0120548622224,1037.144259804445,-1031.8375701955551,-1099.768788195556,-1816.247623528889,-306.5700168622221,248.60898713777817,-687.3309808622218,-769.927239528889,1182.3819471377785,1043.6665944711117,60.0455798044448,-50.77170552888875,-545.8417775288885,1190.2604211377784,1339.9557958044454,1129.3064411377784,-2118.587452862223,-2174.5344928622235,-49.398410195555286,1086.8522851377784,1242.3547571377787,1191.3768244711116,1311.9912858044452,-477.0036281955555,1220.443082471112,-247.7313621955554,-884.0650721955558,610.2691591377783,-422.19968419555573,-868.2984881955554,-758.6932021955556,571.6800811377783,-409.3912235288888,-1251.4546908622226,954.616417804445,-544.906189528889,1161.308403804445,1322.6021824711115,-896.3632468622225,-246.45782819555546,-372.3992321955555,-1575.1889828622222,629.9452711377783,-716.5497908622223,327.55167380444476,-494.61332019555545,-638.8242601955554,-347.7553308622221,-797.0616648622224,-1179.651368195556,-464.59901086222237,1082.6474518044452,1210.089149804445,-1288.3286661955558,1333.1104158044452,1402.5546484711122,271.65352980444476,1162.1824198044453,-279.29040752888886,1097.8298711377784,109.87634580444478,1025.612829804445,-1987.3471681955557,-591.6209221955553,-888.150870195556,-475.2426721955556,-455.98424486222183,1138.5545824711116,-607.1988828622224,-483.4314888622221,1145.8120931377784,1175.5419178044451,-103.81628219555539,1078.0009124711119,-417.5669215288888,-947.6074588622223,1080.117885804445,-964.702553528889,-2038.524560862223,1024.5687771377786,1190.2604211377784,1044.0757831377782,1135.4075558044453,-313.84098819555544,-916.5735155288892,280.07483780444477,-1706.8244015288894,-997.6208828622223,-208.96582886222197,-458.16155952888874,-424.6986895288888,1003.3347104711117,34.50813647111126,-949.2212581955557,-2223.550128862223,1124.1335431377786
4,-10.221946195555594,-46.8160641955557,-5.133103528888951,82.82500113777795,95.15373713777777,82.31008447111124,-88.28120219555571,-14.951508862222266,-108.07273886222237,-9.13100019555571,23.7005038044446,17.859405804444616,5.145536471111103,-41.65202486222232,87.72315713777795,50.679217137777954,58.09385180444463,23.356368471111132,67.80436580444463,-103.3355561955558,-44.103534195555625,-62.87971952888901,-57.449248862222134,56.67888380444447,35.890797137777824,35.718411137777935,75.77365447111114,89.54337513777796,-62.030737528889105,-124.36014019555579,1.8026844711112595,78.41770513777793,4.795490471111085,48.60177713777777,84.22865713777786,65.67506980444446,45.13318047111111,8.424108471111271,65.27308380444441,5.191830471111025,-13.012476195555582,-16.286770195555604,-78.32484952888906,-72.69087219555578,32.49609380444442,98.31135980444462,-90.94055686222242,65.67098580444448,25.94922380444457,2.4830698044446002,11.189337137777787,-23.610310862222246,102.76613447111129,-144.3553188622223,44.82939580444459,-139.68683419555566,-89.15525219555573,-111.90128752888916,12.55871913777774,23.81252313777782,6.53015513777767,-24.491303528889016,49.11228313777796,53.098930471111274,4.062715804444444,-10.546569528888902,-49.675041528888926,87.72315713777795,55.71653180444466,55.79357713777794,-215.2207168622225,-78.66495686222254,21.367525804444437,42.82942113777791,63.888293137777985,78.67956047111124,109.15402180444462,-18.13089219555559,92.69981847111129,-6.850626195555586,-127.24833619555565,101.44109513777788,-44.57774819555567,-48.748952195555646,-45.20406619555567,124.04681713777784,-59.192487528888975,-141.19995486222234,-4.262846195555436,-10.055453528889007,60.40193980444462,87.52891847111127,-103.33651086222237,65.50490780444439,57.16950380444437,-61.15904686222241,93.65480713777788,-50.60545486222237,82.96520980444448,-64.0185841955556,-3.831524195555647,-7.426194862222289,-84.15372886222237,-119.47343219555569,-29.65427486222232,56.31498780444461,94.0462858044446,-120.11673019555573,149.71715180444463,109.13778447111133,38.159865804444486,42.167155804444604,2.3247284711110567,45.78900713777792,40.344281804444456,-24.036434195555437,-112.40883219555582,-11.168986195555624,-70.79013419555571,26.034463804444353,-14.951508862222266,90.43691847111127,-40.624146862222325,-2.54115286222231,48.92322913777795,85.2086538044446,15.528453804444453,19.561248471111277,-17.23018552888895,-53.22272286222233,-5.588578195555382,-58.36261752888899,-82.62782486222251,-8.654486862222054,87.72315713777795,23.967719137777888,45.88189180444462,-66.5078521955556,-59.91037952888903,77.51757380444448,-198.9896655288892,-92.26534686222236,4.17090713777775,-2.4612235288889597,-38.200353528888954,48.666246471111236,43.71487247111109,-80.34012219555567,-233.77979286222256,56.31827913777795
5,-108.55149886222218,-768.1057168622223,-472.011556195555,1265.4821484711115,82.31008447111124,1271.7964318044446,-1131.7719548622224,-466.7126615288885,-1167.4838915288888,-1080.7965528622224,1098.9588511377783,1105.0637531377781,0.2859838044446015,-508.7996775288888,1197.1595044711114,1106.1447644711116,1153.9406991377782,42.400715804444786,1184.899513137778,-1475.3872088622225,-520.468786862222,-822.1912721955558,935.8946984711117,169.32733113777803,121.07154447111127,1080.2507584711116,187.42530180444467,1244.832222471112,-1314.488390195556,-1347.8264928622223,1083.6555318044448,1240.984052471112,-383.0260621955553,80.65612447111138,647.0891044711115,201.99951713777807,62.33082780444487,980.3372558044449,-223.30966886222208,-585.4757221955554,-126.20522886222196,-321.35352286222184,-1095.8056021955554,-1629.8513248622223,46.001241137778045,1246.1137071377784,-1412.814609528889,319.29653313777806,1078.8495711377782,916.4682171377783,-4.736615528888694,-339.4450635288889,1333.8585818044448,-1234.8356715288887,1050.1274431377783,-1041.8183868622218,-1101.5852048622223,-1815.6665401955552,-311.00613352888865,248.05407047111146,-699.6093975288884,-776.5524561955556,1192.4871304711116,1051.8712778044448,55.7451631377781,-60.107322195555454,-556.5113941955551,1197.1595044711114,1347.9208791377785,1140.6879244711115,-2117.937869528889,-2182.64140952889,-48.07562686222194,1102.5201684711117,1247.5246404711115,1195.9088078044447,1314.262369137778,-481.2381448622221,1226.743765804445,-251.39577886222202,-893.2023888622223,605.5283424711116,-421.30810086222226,-878.5201048622218,-759.156818862222,565.3216644711115,-416.3288401955555,-1258.2036075288888,967.4596011377781,-549.0623061955556,1167.2334871377782,1326.0181658044448,-902.6188635288889,-248.82544486222207,-380.7321488622221,-1578.4037995288888,624.4527544711115,-710.5498075288888,324.66275713777793,-496.457836862222,-636.619176862222,-352.0906475288887,-800.4225815288887,-1186.4162848622225,-459.57422752888885,1086.6834351377781,1217.378733137778,-1292.9443828622223,1335.6434991377782,1405.727731804445,264.89751313777805,1171.8755031377782,-277.07722419555546,1108.8082544711115,108.76912913777808,1042.4568131377782,-1993.2240848622218,-597.4462388622219,-896.3380868622223,-479.59478886222223,-466.7126615288885,1145.6576658044448,-604.8417995288888,-492.28830552888866,1156.3464764711116,1180.852601137778,-110.51519886222208,1087.922495804445,-413.83343819555535,-956.8663755288889,1092.5022691377783,-973.9582701955555,-2044.4134775288894,1045.9534604711118,1197.1595044711114,1057.7765664711114,1145.9567391377784,-317.0194048622221,-923.7824321955557,276.46962113777806,-1711.7336181955557,-996.5857995288886,-208.91024552888857,-457.52837619555527,-430.78800619555545,1014.9642938044449,26.593719804444532,-951.4816748622222,-2228.7910455288893,1133.7978264711116
6,101.21881447111107,642.609096471111,385.73475713777725,-1121.7743381955559,-88.28120219555571,-1131.7719548622224,1043.2223584711112,461.831151804444,1065.0176218044442,972.2321604711111,-995.2195355288892,-1003.289433528889,5.0386971377776355,472.07953580444445,-1075.2236821955557,-994.828922195556,-1041.4322875288892,-29.608470862222514,-1068.406973528889,1291.0391044711114,498.479226471111,742.9470411377779,-884.8680881955557,-132.05435552888906,-36.98244219555567,-968.380928195556,-146.86118486222242,-1102.6547641955558,1135.4015231377775,1222.969320471111,-997.6146548622227,-1117.6632341955558,395.1386511377776,-72.57036219555582,-558.7597821955558,-174.21066952888918,-61.727358862222616,-889.1843308622226,183.01904447111096,538.6393911377776,138.9681844711109,283.87199047111073,980.1342111377777,1432.8098884711108,-25.0844455288891,-1113.736379528889,1254.200203804444,-293.48225352888915,-990.9236155288891,-865.1409695288892,13.498497804444273,357.2351498044445,-1173.2268048622225,1164.164241804444,-964.1639435288891,975.1255264711108,975.597108471111,1587.1394731377775,270.9742798044443,-216.47361619555576,646.366515804444,708.9301571377779,-1074.6570561955557,-948.2159088622225,-37.555023528889144,90.48409113777767,560.5396191377774,-1075.2236821955557,-1197.5676075288889,-1039.092562195556,1829.1532438044444,1942.4382038044444,27.48668647111088,-1020.4570181955559,-1105.187046195556,-1063.8584788622222,-1155.0921175288893,440.94016847111095,-1092.9191208622226,229.45563447111093,838.7003244711111,-514.7282441955558,355.6093124711111,807.9454084711107,657.960694471111,-474.28252219555577,397.2670731377777,1151.6532058044443,-893.6929855288892,498.6005071377778,-1044.0073995288892,-1167.3936208622224,833.9705498044445,221.05396847111095,360.3345644711109,1379.9356138044443,-527.6168321955557,576.2412058044443,-283.75842952888905,435.45737647111093,528.4359364711108,314.00816580444433,719.6322318044444,1070.2645284711111,366.8384858044445,-971.5211515288892,-1090.8149535288892,1161.9872304711112,-1173.083287528889,-1234.8390548622226,-202.18907352888908,-1058.7809835288892,218.60698913777765,-1011.3567321955559,-99.95305752888913,-972.0992735288891,1757.8218284711108,534.0949744711107,813.7777264711111,426.93402447111106,461.831151804444,-1031.2840208622224,505.65221380444444,462.2059078044443,-1048.9720101955559,-1054.2406855288891,114.09161447111093,-989.8887908622225,333.0104751377775,884.9343378044443,-1002.8999175288891,904.3448431377776,1796.3813358044445,-989.1738261955558,-1075.2236821955557,-977.1136201955558,-1037.8225475288891,288.02880847111095,832.9123811377779,-236.32006552888907,1533.2309951377774,882.7830138044442,169.51516780444413,386.96273713777754,405.9103071377777,-936.6774928622225,-1.4807668622223025,858.253438471111,1961.4997678044447,-1028.169360195556
7,49.23490780444438,220.25318980444408,132.08485047111074,-455.98424486222183,-14.951508862222266,-466.7126615288885,461.831151804444,249.62814513777738,451.2561151377773,433.2298538044439,-450.5199421955552,-459.5258401955552,15.843890471111042,214.6788291377776,-450.10358886222184,-430.31042886222184,-453.16569419555515,9.711522471111003,-461.1555801955551,502.6379978044439,243.63771980444417,314.13343447111083,-477.9863948622219,-10.931962195555556,79.87205113777776,-420.9903348622218,-9.076791528888887,-443.23587086222176,437.07841647111053,512.2226138044439,-481.99736152888846,-479.28554086222186,235.4163444711109,-9.722268862222307,-189.25418886222204,-39.98207619555557,-11.02006552888904,-406.4146375288886,90.16983780444431,257.23058447111083,90.52067780444432,120.19198380444419,403.7203044711107,579.7938818044437,24.04084780444438,-457.2869861955551,509.2577971377772,-109.58776019555552,-464.0940221955552,-439.76017619555523,25.614091137777702,210.2277431377777,-459.6782115288885,524.7698351377772,-443.5021501955552,426.17111980444395,386.883501804444,615.4650664711103,122.3159731377776,-77.03152286222219,315.8989091377773,321.17635047111077,-471.88646286222183,-410.43581552888855,3.85306980444437,82.17058447111103,297.23901247111075,-450.10358886222184,-506.708714195555,-465.49846886222184,657.158837137777,812.878997137777,6.438779804444373,-482.37222486222186,-455.8084528622218,-435.67368552888854,-447.5867241955551,201.79466180444416,-446.34892752888845,107.99862780444427,367.55651780444407,-154.2641508622221,120.37100580444421,366.067901804444,252.8407878044441,-122.77192886222213,184.47026647111088,483.02929913777734,-434.6180921955553,226.66130047111093,-441.26010619555507,-464.7290275288884,358.9242431377774,122.94206180444424,205.64075780444423,551.7401071377769,-158.10393886222207,172.79259913777742,-81.63993619555549,162.74016980444424,189.87322980444407,139.80575913777759,291.95392513777733,439.36462180444397,104.65297913777758,-407.94455819555515,-452.3533601955551,473.4804238044439,-438.67759419555506,-482.60786152888835,-31.660980195555542,-469.8148901955551,68.70758247111091,-457.33263886222187,-27.578564195555614,-493.9816801955552,705.8488218044434,235.77176780444404,349.6098198044441,199.47011780444421,249.62814513777738,-431.4747275288885,172.11470713777754,231.35360113777745,-467.6655168622218,-433.4384921955551,78.81320780444433,-454.20919752888847,102.4389684711109,403.28533113777723,-481.9473241955552,413.7069364711106,725.981429137777,-514.4121328622218,-450.10358886222184,-464.9055268622219,-461.8117541955552,111.52540180444427,355.70127447111076,-58.11757219555554,603.4842884711104,344.1199071377772,61.43936113777756,148.3188304711108,190.7984004711109,-432.54689952888856,46.532826471111086,355.5911318044441,744.5582611377769,-453.77726686222184
8,106.21727780444438,680.1826598044444,403.8993204711105,-1161.5582748622223,-108.07273886222237,-1167.4838915288888,1065.0176218044442,451.2561151377773,1112.1659851377774,976.0193238044442,-1004.7923721955558,-1013.7765701955557,-8.435639528889048,481.8395991377776,-1109.9661188622222,-1014.2308588622222,-1065.1954241955555,-41.778007528889184,-1093.0300101955554,1330.0759678044442,494.90728980444425,771.719904471111,-857.1848248622222,-156.01999219555572,-80.72287886222232,-980.6823648622222,-174.57922152888906,-1144.8382008622223,1166.6355864711109,1265.700583804444,-990.3868915288888,-1142.4327708622222,382.01981447111075,-86.02989886222248,-587.2350188622222,-198.7757061955558,-81.69159552888928,-900.688267528889,179.51220780444424,547.8289544711108,125.40864780444417,285.74405380444404,1020.0418744711108,1460.933451804444,-45.145882195555785,-1152.5603161955555,1298.6786671377772,-308.3461901955557,-998.4840521955556,-854.2617061955556,1.3660611377775913,348.30041313777764,-1221.695541528889,1190.2994051377773,-967.9158801955555,1009.850389804444,1025.3394718044442,1666.3003364711108,259.4303431377775,-221.67905286222245,616.1249791377772,720.0219204711109,-1092.478492862222,-963.985545528889,-49.81056019555584,68.84855447111099,570.1736824711106,-1109.9661188622222,-1228.0715441955558,-1054.8600988622222,1918.6389071377778,1987.4654671377775,33.795549804444185,-1022.4422548622223,-1139.3389828622226,-1102.0568155288888,-1205.8315541955556,453.00263180444415,-1126.863057528889,230.58179780444422,869.5275878044442,-557.4996808622225,380.9053758044444,807.687771804444,689.1855578044441,-525.2964588622224,404.7231364711109,1205.3507691377777,-889.8860221955555,510.7272704711109,-1075.5861361955556,-1212.8243575288886,872.0666131377776,216.12563180444423,336.1250278044442,1420.6284771377773,-572.1503688622222,621.5936691377774,-313.44636619555564,457.85653980444414,552.811999804444,311.59972913777756,755.3882951377775,1107.4100918044442,402.08204913777763,-1006.0122881955556,-1123.8644901955556,1214.966493804444,-1226.6313241955554,-1287.2053915288889,-228.92491019555567,-1078.2641201955553,234.15795247111097,-1026.2093688622222,-109.57809419555579,-961.6752101955558,1808.1562918044435,532.720637804444,825.0882898044443,423.8011878044442,451.2561151377773,-1062.658757528889,538.2565771377776,449.4028711377774,-1066.6044468622222,-1090.7289221955557,93.87567780444425,-1003.9735275288889,361.3669384711108,898.5820011377773,-1009.6881541955556,921.8985064711107,1839.2613991377777,-968.9161628622223,-1109.9661188622222,-980.8922568622223,-1052.8149841955558,303.3808718044442,846.5772444711108,-264.72800219555575,1610.2102584711106,947.8213771377773,176.32413113777744,405.7900004711108,413.4563704711109,-947.7830295288888,-34.603903528889,908.5455018044443,2040.1422311377773,-1048.385296862222
9,85.70701647111103,632.622398471111,402.3354591377772,-1072.5877361955559,-9.13100019555571,-1080.7965528622224,972.2321604711111,433.2298538044439,976.0193238044442,982.5902624711111,-979.1626335288892,-988.449231528889,4.680499137777616,432.6797378044443,-1014.2767801955557,-963.3483201955557,-1000.0340855288891,-19.800268862222513,-1020.6154715288891,1245.992106471111,452.9698284711109,693.9872431377778,-907.7046861955557,-102.82065352888907,-45.88074019555565,-951.8686261955556,-103.2054828622224,-1049.1332621955557,1127.4077251377776,1130.0295224711108,-988.6467528622225,-1062.8606321955558,375.7579531377776,-38.98736019555582,-517.6804801955558,-130.81716752888917,-24.419456862222617,-883.8585288622224,242.33874647111094,538.4170931377777,114.98078647111083,274.50899247111073,926.9036131377775,1417.7311904711107,-10.44174352888914,-1048.0461775288888,1203.7652058044441,-246.94045152888907,-963.6671135288891,-846.4935675288891,14.717399804444275,312.40255180444444,-1114.8886028622223,1034.3595438044442,-927.5081415288889,849.7977284711106,916.2956104711109,1534.4716751377773,290.17608180444427,-211.1189141955558,662.1835178044439,690.8100591377777,-1041.3279541955558,-915.5234068622224,-44.75682152888919,63.24469313777765,489.3358211377773,-1014.2767801955557,-1165.1106055288892,-994.6735601955558,1718.5030458044446,1924.5760058044445,45.88288847111086,-977.4397161955558,-1070.7008441955559,-1015.4582768622223,-1092.627415528889,421.6947704711109,-1035.4769188622224,220.7683364711109,722.4761264711109,-459.57954219555575,329.81191447111104,773.7499104711106,637.039296471111,-401.26232019555584,338.39687513777756,1033.9633078044442,-889.5042835288889,489.00020913777774,-1005.511597528889,-1118.9814188622224,741.4083518044444,272.72977047111095,404.3447664711109,1371.416615804444,-480.4558301955557,568.610207804444,-228.458227528889,390.0206784711109,550.2321384711106,311.96226780444425,653.6764338044442,983.648230471111,363.6585878044444,-935.878949528889,-1028.086751528889,1073.887432471111,-1084.105185528889,-1171.9444528622223,-197.39597152888908,-1027.619981528889,232.96529113777763,-973.5076301955556,-73.06435552888914,-972.1982715288893,1714.0224304711105,534.6023764711107,764.6332284711111,454.34172647111103,433.2298538044439,-968.7026188622225,492.8443158044443,457.7742098044441,-1011.2359081955557,-999.426383528889,120.28061647111095,-971.5053888622224,336.0782771377775,840.2841398044444,-995.679215528889,852.3650451377778,1784.2199378044445,-971.7312241955557,-1014.2767801955557,-948.8089181955557,-1004.570845528889,231.27901047111092,795.1365831377776,-187.17106352888908,1388.8751971377774,812.069115804444,179.58026980444413,396.23093913777745,365.8189091377776,-892.3672908622224,23.116235137777664,791.496840471111,1823.9255698044449,-985.7163581955558
